t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2.9508881568909,"[18.834360122680664, 6.682575225830078, -8.351842880249023]","[18.834360122680664, 6.682575225830078, -8.351842880249023]","[3.301806688308716, 0.9087127447128296, 7.583423137664795]","[3.301806688308716, 0.9087127447128296, 7.583423137664795]","[0.004957402125000954, -0.007827425375580788, 0.9187620282173157, 0.39470306038856506]","[[-0.6883698661640116, -0.7253539760027398, 0.0029303281606997134], [0.7251987612219789, -0.688296480659649, -0.01829648600820588], [0.015288363163519114, -0.010469678846947272, 0.9998283111523215]]","[0.00124360213521868, -0.0008852039463818073, 0.01898503303527832]",[0.0],"[0.004957402125000954, -0.007827425375580788, 0.9187620282173157, 0.39470306038856506]",[0.44],"[0.5771875381469727, 0.1556307077407837, -7.851033744812012]","[134.8210906982422, 134.72830200195312, 204.11451721191406, 204.1190185546875]"
2.9828987121582,"[18.943511962890625, 6.712615013122559, -8.100973129272461]","[18.943511962890625, 6.712615013122559, -8.100973129272461]","[3.3132987022399902, 0.9118518829345703, 7.620108127593994]","[3.3132987022399902, 0.9118518829345703, 7.620108127593994]","[0.0049756309017539024, -0.007816365920007229, 0.9188417196273804, 0.3945176303386688]","[[-0.6886624026079939, -0.7250762984710253, 0.002976246186755016], [0.7249207330637812, -0.688589725261344, -0.018289954431952193], [0.01531102282923974, -0.01043805798075298, 0.9998282950418681]]","[0.0010467079700902104, -0.0007439120672643185, 0.005092687904834747]",[0.0],"[0.0049756309017539024, -0.007816365920007229, 0.9188417196273804, 0.3945176303386688]",[0.44],"[0.5746006965637207, 0.15695691108703613, -7.97575050354004]","[130.46768188476562, 130.37156677246094, 206.92388916015625, 206.92919921875]"
3.01389503479,"[19.043067932128906, 6.740014553070068, -7.87189245223999]","[19.043067932128906, 6.740014553070068, -7.87189245223999]","[3.3237037658691406, 0.9147313833236694, 7.6514177322387695]","[3.3237037658691406, 0.9147313833236694, 7.6514177322387695]","[0.004990800749510527, -0.007807108573615551, 0.9188347458839417, 0.3945337235927582]","[[-0.6886364823757758, -0.7251005147666358, 0.0030111070447848], [0.7249446598733531, -0.6885643966714579, -0.018284963651480607], [0.015331777508950761, -0.010408806837824941, 0.999828281927197]]","[0.0008672995609231293, -0.0006145612569525838, -0.006963059771806002]",[0.0],"[0.004990800749510527, -0.007807108573615551, 0.9188347458839417, 0.3945337235927582]",[0.44],"[0.5202531814575195, 0.14397501945495605, -8.244519767761231]","[139.81869506835938, 139.72647094726562, 200.72474670410156, 200.73011779785156]"
3.0448899269104,"[19.14293670654297, 6.767500400543213, -7.6418986320495605]","[19.14293670654297, 6.767500400543213, -7.6418986320495605]","[3.3340697288513184, 0.9176377654075623, 7.680890083312988]","[3.3340697288513184, 0.9176377654075623, 7.680890083312988]","[0.005004372447729111, -0.007798783015459776, 0.9187633991241455, 0.39469996094703674]","[[-0.6883740091733523, -0.7253498115374307, 0.003039309777844862], [0.7251936994780371, -0.688302454627499, -0.018280924003997168], [0.01535202718439041, -0.010380021565264741, 0.9998282704797644]]","[0.0006820477428846061, -0.00048550229985266924, -0.01695135235786438]",[0.0],"[0.005004372447729111, -0.007798783015459776, 0.9187633991241455, 0.39469996094703674]",[0.44],"[0.5182981491088867, 0.1453191041946411, -8.336382446289063]","[143.82872009277344, 143.7401123046875, 197.87045288085938, 197.87649536132812]"
3.075888633728,"[19.253150939941406, 6.7978363037109375, -7.387916088104248]","[19.253150939941406, 6.7978363037109375, -7.387916088104248]","[3.3454301357269287, 0.9208681583404541, 7.711307048797607]","[3.3454301357269287, 0.9208681583404541, 7.711307048797607]","[0.005017335992306471, -0.0077908155508339405, 0.918620765209198, 0.39503172039985657]","[[-0.6878496141609591, -0.7258468608297897, 0.0030628195164006666], [0.7256905042726991, -0.6877785678679844, -0.01827762362355148], [0.015373296597856217, -0.010349596148091694, 0.9998282590651864]]","[0.0004923469969071448, -0.0003514845739118755, -0.02661207504570484]",[0.0],"[0.005017335992306471, -0.0077908155508339405, 0.918620765209198, 0.39503172039985657]",[0.44],"[0.5680203437805176, 0.16151964664459229, -8.289151725769043]","[147.78684997558594, 147.70750427246094, 194.9298095703125, 194.9350128173828]"
3.1079256534576,"[19.353670120239258, 6.825507640838623, -7.156177997589111]","[19.353670120239258, 6.825507640838623, -7.156177997589111]","[3.3557207584381104, 0.9238365292549133, 7.73723840713501]","[3.3557207584381104, 0.9238365292549133, 7.73723840713501]","[0.005027350969612598, -0.007784644607454538, 0.9184396266937256, 0.39545273780822754]","[[-0.6871838971459487, -0.7264772020564313, 0.0030777186498147646], [0.7263206574939697, -0.6871132442781633, -0.01827561158414004], [0.015391554741342572, -0.010323292764715442, 0.999828250101128]]","[0.0003223387466277927, -0.00023353437427431345, -0.03434281051158905]",[0.0],"[0.005027350969612598, -0.007784644607454538, 0.9184396266937256, 0.39545273780822754]",[0.44],"[0.514531135559082, 0.14841854572296143, -8.513432083129883]","[151.16587829589844, 151.09022521972656, 192.3209228515625, 192.32533264160156]"
3.1388907432556,"[19.464597702026367, 6.856049060821533, -6.900397777557373]","[19.464597702026367, 6.856049060821533, -6.900397777557373]","[3.367002010345459, 0.9271380305290222, 7.763981342315674]","[3.367002010345459, 0.9271380305290222, 7.763981342315674]","[0.005036396440118551, -0.007779034785926342, 0.9181903600692749, 0.39603111147880554]","[[-0.6862681014126908, -0.727342254300926, 0.003087261736602731], [0.7271855410885124, -0.6861978052264934, -0.018274408862218344], [0.015410220906613536, -0.010296130142106147, 0.9998282426573947]]","[0.00015045440522953868, -0.00011337888281559572, -0.04183020815253258]",[0.0],"[0.005036396440118551, -0.007779034785926342, 0.9181903600692749, 0.39603111147880554]",[0.44],"[0.5640625953674316, 0.16507506370544434, -8.472853240966797]","[154.0590362548828, 153.9921112060547, 190.0077362060547, 190.0133056640625]"
3.1698892116547,"[19.565763473510742, 6.883909225463867, -6.667128562927246]","[19.565763473510742, 6.883909225463867, -6.667128562927246]","[3.377224922180176, 0.930173397064209, 7.786764621734619]","[3.377224922180176, 0.930173397064209, 7.786764621734619]","[0.00504294503480196, -0.0077749621123075485, 0.9179235100746155, 0.3966492712497711]","[[-0.6852880407671011, -0.7282658000814164, 0.0030902095032347976], [0.7281089652550963, -0.6852180032846535, -0.01827420197166668], [0.015425941726600279, -0.010273080079639285, 0.9998282373390563]]","[2.8535077944980003e-06, -1.176298701466294e-05, -0.047878995537757874]",[0.0],"[0.00504294503480196, -0.0077749621123075485, 0.9179235100746155, 0.3966492712497711]",[0.44],"[0.5111455917358398, 0.15176832675933838, -8.670836029052735]","[155.90646362304688, 155.8415069580078, 188.49472045898438, 188.4995574951172]"
3.199901342392,"[19.667234420776367, 6.911861419677734, -6.433196067810059]","[19.667234420776367, 6.911861419677734, -6.433196067810059]","[3.387417793273926, 0.9332420229911804, 7.808175563812256]","[3.387417793273926, 0.9332420229911804, 7.808175563812256]","[0.00504805613309145, -0.007771778851747513, 0.9176165461540222, 0.3973586857318878]","[[-0.6841610526443145, -0.7293242743229881, 0.0030879920066194666], [0.7291673448193977, -0.6840912172927192, -0.01827480363591888], [0.015440727327936554, -0.010251247833734822, 0.9998282331655134]]","[-0.00013607706932816654, 8.195231930585578e-05, -0.055055275559425354]",[0.0],"[0.00504805613309145, -0.007771778851747513, 0.9176165461540222, 0.3973586857318878]",[0.44],"[0.5096435546875, 0.15343129634857178, -8.739452896118165]","[152.7875213623047, 152.72708129882812, 191.02899169921875, 191.0342559814453]"
3.2318911552429,"[19.769010543823242, 6.939904689788818, -6.198641300201416]","[19.769010543823242, 6.939904689788818, -6.198641300201416]","[3.397582530975342, 0.9363448023796082, 7.828289985656738]","[3.397582530975342, 0.9363448023796082, 7.828289985656738]","[0.005051876418292522, -0.007769390009343624, 0.9172689318656921, 0.398160457611084]","[[-0.68288531357429, -0.7305189353244939, 0.0030809308092908383], [0.7303619353318029, -0.682815629642747, -0.0182761550032412], [0.015454786335207804, -0.010230325297233223, 0.999828230247074]]","[-0.00026839482598006725, 0.00017325481167063117, -0.061332620680332184]",[0.0],"[0.005051876418292522, -0.007769390009343624, 0.9172689318656921, 0.398160457611084]",[0.44],"[0.5082368850708008, 0.15513896942138672, -8.80427890777588]","[155.72445678710938, 155.66717529296875, 188.6417999267578, 188.64688110351562]"
3.2623693943024,"[19.881317138671875, 6.970861911773682, -5.939955711364746]","[19.881317138671875, 6.970861911773682, -5.939955711364746]","[3.4087331295013428, 0.9397982358932495, 7.849006175994873]","[3.4087331295013428, 0.9397982358932495, 7.849006175994873]","[0.005054585635662079, -0.007767698727548122, 0.9168451428413391, 0.399135559797287]","[[-0.6813307061905549, -0.7319695236676237, 0.0030678150183515718], [0.7318124736739821, -0.6812611295754074, -0.018278483433281312], [0.015469274138177946, -0.010208623964348074, 0.9998282280410596]]","[-0.00040729413740336895, 0.00026499753585085273, -0.06741049885749817]",[0.0],"[0.005054585635662079, -0.007767698727548122, 0.9168451428413391, 0.399135559797287]",[0.44],"[0.5575299263000488, 0.17267167568206787, -8.774190483093262]","[157.982666015625, 157.93055725097656, 186.75286865234375, 186.75794982910156]"
3.2933752536774,"[19.983734130859375, 6.999104976654053, -5.7042131423950195]","[19.983734130859375, 6.999104976654053, -5.7042131423950195]","[3.4188432693481445, 0.9429752230644226, 7.866631507873535]","[3.4188432693481445, 0.9429752230644226, 7.866631507873535]","[0.005055733025074005, -0.007766985334455967, 0.9164261817932129, 0.4000965356826782]","[[-0.6797945454745451, -0.7333964166972589, 0.0030513243746408403], [0.7332393454802162, -0.6797250142250153, -0.018281299965535958], [0.015481500074696841, -0.010190174890861492, 0.999828227004787]]","[-0.0005251987022347748, 0.00034462270559743047, -0.0722740963101387]",[0.0],"[0.005055733025074005, -0.007766985334455967, 0.9164261817932129, 0.4000965356826782]",[0.44],"[0.5055069923400879, 0.15884935855865479, -8.928733406066895]","[159.42877197265625, 159.37942504882812, 185.51858520507812, 185.52430725097656]"
