t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1.3061809539795,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[446.20941162109375, 520.7570190429688, 444.9871520996094, 413.2571716308594]"
1.336315870285,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[446.20941162109375, 520.7570190429688, 444.9871520996094, 413.2571716308594]"
1.3681497573853,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[446.20941162109375, 520.7570190429688, 444.9871520996094, 413.2571716308594]"
1.3991808891296,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4659729003906, 520.1201171875, 444.24163818359375, 412.4543151855469]"
1.4311492443085,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.4621572494507,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.4921641349792,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.5237209796906,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.5549705028534,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.5849757194519,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.6159644126892,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.6479594707489,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.6789653301239,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.7089660167694,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.7409658432007,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.7729570865631,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.8034565448761,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.8340492248535,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.8654429912567,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.8964672088623,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
1.9274659156799,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104736328125, 444.2303161621094, 412.4421081542969]"
