t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1.5545637607574,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[447.069580078125, 498.6351318359375, 428.4701843261719, 513.3358764648438]"
1.5865623950958,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[382.5324401855469, 549.7139282226562, 366.88226318359375, 559.020751953125]"
1.6176886558533,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[325.51666259765625, 585.2823486328125, 315.6224365234375, 589.482177734375]"
1.6496860980988,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[310.4817199707031, 593.3949584960938, 304.10369873046875, 595.5062255859375]"
1.6796910762787,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[277.7505187988281, 609.4022827148438, 274.5992431640625, 609.6737060546875]"
1.7112896442413,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[130.67527770996094, 656.84130859375, 150.12460327148438, 651.5899047851562]"
1.7427995204926,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[4.81937837600708, 669.8399658203125, 87.20569610595703, 663.251953125]"
1.7737987041473,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[0.1777414083480835, 669.857421875, 93.15042877197266, 662.5117797851562]"
1.8042294979095,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[0.011944513767957687, 669.857421875, 94.11097717285156, 662.3805541992188]"
1.8352289199829,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[0.0004405204963404685, 669.857421875, 94.11531066894531, 662.3799438476562]"
